tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,predicted_sentiment,posting_hour,time_of_day,hashtag_count,post_length
569612307363266560,negative,1.0,Customer Service Issue,1.0,American,,melmadetoday,,0,@AmericanAir not sure why I would bother when the agent at the airport didnt help &amp; nobody on phone would. Ticket Cancelled Flightled for no reason.,,2015-02-22 13:38:51-08:00,In the kitchen,,NEGATIVE,13,Afternoon,0,26
568420497563598848,negative,1.0,Customer Service Issue,1.0,Delta,,yippersNY,,0,@JetBlue I have been on phone with rep for over 30 min and was transferred after asking not to be. She was the worse rep I ever had,,2015-02-19 06:43:02-08:00,,,NEGATIVE,6,Morning,0,28
569180531742486528,negative,1.0,Customer Service Issue,0.6545,Southwest,,Shivener,,0,"@SouthwestAir On hold over 2 hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!",,2015-02-21 09:03:08-08:00,,Quito,NEGATIVE,9,Morning,0,24
568800246433775617,positive,1.0,,,Southwest,,Sinatra1979,,0,@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry,,2015-02-20 07:52:01-08:00,Ohio (by way of Nebraska),Eastern Time (US & Canada),POSITIVE,7,Morning,1,8
568502112457510912,neutral,1.0,,,US Airways,,annieshgupta,,0,"@USAirways wanted to connect to discuss sponsorship opportunities with http://t.co/q6Xedzvhh9, silicon valleys only 10 day film festival","[0.0, 0.0]",2015-02-19 12:07:20-08:00,Pune,Hawaii,NEGATIVE,12,Afternoon,0,17
569931716049154051,positive,1.0,,,United,,roxymtjoy,,0,@united counter agents at RDU deserve a medal. #thankyou,,2015-02-23 10:48:04-08:00,Pittsburgh area,Eastern Time (US & Canada),POSITIVE,10,Morning,1,9
569838589879685120,negative,1.0,Damaged Luggage,0.5193,American,,bartellpeter,,0,@AmericanAir how do I see your report team?,,2015-02-23 04:38:01-08:00,,,NEGATIVE,4,Night,0,8
568140724618686464,neutral,0.6624,,0.0,Delta,,CureFoodAllergy,,1,@JetBlue order @FARE (3/3),,2015-02-18 12:11:18-08:00,Boston,Eastern Time (US & Canada),NEGATIVE,12,Afternoon,0,4
568526386249351168,negative,1.0,Can't Tell,0.6682,United,,AgrippaInTheAir,,0,"@united Club DEN, East or West, both are disgusting. http://t.co/XijYrPsLZK",,2015-02-19 13:43:47-08:00,,,NEGATIVE,13,Afternoon,0,10
568796551394549760,negative,1.0,Flight Attendant Complaints,0.3541,US Airways,,YourKindofSalad,,0,@USAirways I respect the stress of a merger but one rep to reschedule/replane 15 ppl who are already Late Flight? #youcandobetter,,2015-02-20 07:37:20-08:00,Cincinnati,Quito,NEGATIVE,7,Morning,1,21
569154129362186240,negative,1.0,Cancelled Flight,1.0,Southwest,,cwgreiner,,0,@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?,,2015-02-21 07:18:13-08:00,,,NEGATIVE,7,Morning,0,12
569920760522764288,negative,1.0,Late Flight,1.0,United,,chefpaulcia,,0,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,,2015-02-23 10:04:32-08:00,,Central Time (US & Canada),NEGATIVE,10,Morning,4,24
568274949275824128,negative,1.0,Customer Service Issue,0.6642,US Airways,,ContentFac,,0,"@USAirways Been dealing w/ @americanair to solve the probs your team created. Your Manch, NH staff is clearly your C-team, btw. #NotEvenJV",,2015-02-18 21:04:40-08:00,"Pittsburgh, PA",Eastern Time (US & Canada),NEGATIVE,21,Night,1,22
570025681062633472,neutral,1.0,,,American,,lizzybethc,,0,"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",,2015-02-23 17:01:27-08:00,"Seattle, WA",America/Los_Angeles,NEGATIVE,17,Evening,1,17
569040346262282241,neutral,0.6872,,0.0,US Airways,,welshlinds,,0,"@USAirways landed at Phoenix, but we had to board a flight quickly to Vegas so no time at the airport. What now?",,2015-02-20 23:46:05-08:00,,,NEGATIVE,23,Night,0,22
568827568973066240,positive,0.6719,,,Delta,,Bkgirl_VSL,,0,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,,2015-02-20 09:40:35-08:00,"Brooklyn, NY",,NEGATIVE,9,Morning,2,17
569305113589714944,neutral,0.6743,,0.0,Virgin America,,TheNotoriousLEX,,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,,2015-02-21 17:18:10-08:00,Chicago ,Central Time (US & Canada),NEGATIVE,17,Evening,0,23
569508903735545857,negative,0.6989,Customer Service Issue,0.6989,United,,throthra,,0,@united apparently sleeping in B terminal wasn't the worst situation. Someone told other UA passengers they had to sleep at baggage claim.,,2015-02-22 06:47:58-08:00,,,NEGATIVE,6,Morning,0,22
569223447005433856,positive,1.0,,,Southwest,,Tyler226,,1,@SouthwestAir Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer,,2015-02-21 11:53:40-08:00,"Beverly Hills, CA 90212",Pacific Time (US & Canada),POSITIVE,11,Morning,3,22
569703263467126784,negative,1.0,Can't Tell,0.6322,American,,Matt_Fiorello,,0,@AmericanAir better do the right thing and take care of @Cowboycerrone or els you're losing business!!!!,,2015-02-22 19:40:17-08:00,,Quito,NEGATIVE,19,Evening,0,16
569767473525862400,neutral,0.6922,,,Southwest,,Immafun12,,0,"@SouthwestAir #DestinationDragons @Imaginedragons Scavenger Hunt Vegas, BE READY!!! http://t.co/vHgkiTzSaw",,2015-02-22 23:55:26-08:00,Oregon,Alaska,NEGATIVE,23,Night,1,9
569973034880098304,negative,1.0,Customer Service Issue,1.0,American,,skadott,,0,"@americanair the best is your 800 message saying to use website and your website is saying you need to call.  If you don't answer, #hardtodo",,2015-02-23 13:32:15-08:00,"san marcos,ca",,POSITIVE,13,Afternoon,1,25
569800909942886400,negative,1.0,Customer Service Issue,1.0,American,,cerbederb,,0,@AmericanAir love how you can't get an agent on the phone and the automated system hangs up on you,,2015-02-23 02:08:17-08:00,,,POSITIVE,2,Night,0,19
569284223590232064,negative,1.0,Cancelled Flight,0.631,US Airways,,ColDigu,,0,@USAirways @AmericanAir won't even refund for a flight they Cancelled Flightled #horriblecustomerservice,,2015-02-21 15:55:10-08:00,"New York, NY",,NEGATIVE,15,Afternoon,1,12
567900433542488064,negative,1.0,Cancelled Flight,1.0,Southwest,,ColeyGirouard,,0,"@SouthwestAir I am scheduled for the morning, 2 days after the fact, yes..not sure why my evening flight was the only one Cancelled Flightled",,2015-02-17 20:16:29-08:00,Washington D.C.,Atlantic Time (Canada),NEGATIVE,20,Evening,0,24
570257317859610624,negative,1.0,longlines,0.6835,Southwest,,crook_justin,,0,@SouthwestAir flight 1614 FLL to ATL. My wife traveling with infant. Line to check baggage 200 people long due to your computer system crash,,2015-02-24 08:21:54-08:00,Fort Lauderdale,,NEGATIVE,8,Morning,0,24
568519360953716736,neutral,1.0,,,Southwest,,MikeWJZ,,1,@SouthwestAir Pres/CEO Gary Kelly at #TheRoFo addressing 2000 of his BWI based employees. @cbsbaltimore http://t.co/OI32uq2tTZ,"[39.28859449, -76.61832385]",2015-02-19 13:15:52-08:00,schuhm@wjz.com,Eastern Time (US & Canada),NEGATIVE,13,Afternoon,1,15
569711632991047680,negative,1.0,Late Flight,0.6772,United,,scottychadwick,,0,@united yea they been booked on 10 next avalible flights since sat 7am. And when time comes no plane 2nd day of work missed #hotelliving,,2015-02-22 20:13:32-08:00,,Eastern Time (US & Canada),NEGATIVE,20,Evening,1,25
568182544124014592,negative,1.0,Lost Luggage,0.8436,Delta,negative,edgarsantana,"Lost Luggage
Damaged Luggage",0,@JetBlue I am heading to JFK now just on principle alone to deal w my lost &amp; damaged bag. #jetblue #jetbluesucks #jfk #badservice #fail,,2015-02-18 14:57:29-08:00,"ÜT: 40.96513,-73.872957",Eastern Time (US & Canada),NEGATIVE,14,Afternoon,5,24
568452676452806656,neutral,0.6837,,,Virgin America,,0504Traveller,,0,"@VirginAmerica Adds Pillows Instead of Lie-Flat Seats in First Class Arms Race 
http://t.co/SfjDuahx9Z by @skift",,2015-02-19 08:50:54-08:00,,Central Time (US & Canada),POSITIVE,8,Morning,0,15
570000760035024896,negative,0.6701,Late Flight,0.6701,US Airways,,jasemccarty,,0,@USAirways as far as being delayed goes… Looks like tailwinds are going to make up for it. Good news!,,2015-02-23 15:22:25-08:00,BTR/DCA/IAD/MSY - etc,Central Time (US & Canada),POSITIVE,15,Afternoon,0,19
567719005713334276,negative,1.0,Bad Flight,0.3476,US Airways,,Champa24,,0,@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights,,2015-02-17 08:15:33-08:00,,,NEGATIVE,8,Morning,0,23
569905773276307457,negative,1.0,Lost Luggage,0.6735,US Airways,,acnewsguy,,0,@USAirways Another dead end.  They only handle AA L&amp;F.  They gave me the same failed # I already had. 610-362-7498(99) VM full.  #lost,,2015-02-23 09:04:59-08:00,"New Haven, CT",Mountain Time (US & Canada),NEGATIVE,9,Morning,2,23
568778028773347329,negative,1.0,Customer Service Issue,0.6923,United,,jefftang1975,,0,@united I need assistance with pulling your agents' heads out of their asses,,2015-02-20 06:23:44-08:00,,Pacific Time (US & Canada),NEGATIVE,6,Morning,0,13
570084200235335680,negative,1.0,Customer Service Issue,0.6452,US Airways,,worldwideweg,,0,"@USAirways  I open the credit card and earn 44,000+ miles, and you wont' credit the miles to my account to restore the forfeited miles",,2015-02-23 20:53:59-08:00,,,POSITIVE,20,Evening,0,24
568410282298621952,negative,1.0,Damaged Luggage,0.6868,US Airways,,chrisacoote,,0,"@USAirways I thought about moving a lot of business over too, but first impressions count.. Glad it was miles and not cash.",,2015-02-19 06:02:26-08:00,"West London, UK",,NEGATIVE,6,Morning,0,22
569957240960094209,negative,1.0,Can't Tell,0.6919,United,,medictom,,0,@united Not a happy flyer.  UA flight 1161 from SFO to Cleveland.  Sunday 2/22.  Stay tuned for blog article from http://t.co/VdFdODqVGx,,2015-02-23 12:29:30-08:00,"Brunswick, Ohio",Eastern Time (US & Canada),NEGATIVE,12,Afternoon,0,21
569669669948424192,neutral,0.6298,,,American,,georgetietjen,,0,@AmericanAir @superyan I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!,,2015-02-22 17:26:47-08:00,,,POSITIVE,17,Evening,0,25
569307047285690369,negative,0.6571,Flight Booking Problems,0.3399,United,,majacgray,,0,"@united Well, to the degree that he could... Just to know, after this experience I'm Cancelled Flighting my miles card. Thank god for @Delta",,2015-02-21 17:25:51-08:00,"Brooklyn, NY",Eastern Time (US & Canada),POSITIVE,17,Evening,0,24
569589955837628416,neutral,1.0,,,Southwest,,MysticlyClear,,0,@SouthwestAir  I heard a rumor flight 898 was Cancelled Flightled.  Is this true?,,2015-02-22 12:10:02-08:00,Texas,Mountain Time (US & Canada),NEGATIVE,12,Afternoon,0,13
569555072067051520,negative,1.0,longlines,1.0,US Airways,,countryguyusa,,0,@USAirways 45 minutes and moved two feet in BZE. 👎 http://t.co/AwGjkjIIac,,2015-02-22 09:51:25-08:00,World,Eastern Time (US & Canada),NEGATIVE,9,Morning,0,11
567861975419457537,positive,1.0,,,United,,JackieFerrari3,,0,@united and they were traveling as guests of a mileage plus member using that members miles. Great customer service.,,2015-02-17 17:43:39-08:00,Irvine,,POSITIVE,17,Evening,0,19
567765558393700352,negative,0.6526,Late Flight,0.3579,United,,AndrewBarco1,,0,@united I just need to get to RIC tonight. I've been in EWR for 24hrs now.,,2015-02-17 11:20:32-08:00,Usually in a plane,Eastern Time (US & Canada),NEGATIVE,11,Morning,0,16
569364189753544705,neutral,1.0,,,US Airways,,bta7,,0,@USAirways in a few weeks,,2015-02-21 21:12:55-08:00,"Wauwatosa, WI ",Central Time (US & Canada),NEGATIVE,21,Night,0,5
569162600237236224,negative,1.0,Flight Booking Problems,0.6774,United,,Zortrium0,,0,@United site errored out at last step of changing award. Now can't even pull up reservation. 60 minute wait time.  Thanks @United!,,2015-02-21 07:51:53-08:00,,Atlantic Time (Canada),NEGATIVE,7,Morning,0,22
568814251311288320,neutral,0.648,,,US Airways,,nanceebing,,0,@USAirways thanks is there a beareavement discount anymore or not should I just book online,,2015-02-20 08:47:40-08:00,south beach/ LA / NC,Eastern Time (US & Canada),NEGATIVE,8,Morning,0,15
567919301732098048,negative,0.6722,Bad Flight,0.3364,United,,edraluk,,0,@united dang... I thought I was in a teleportation device! Ua514,,2015-02-17 21:31:27-08:00,"Brooklyn, New York",Eastern Time (US & Canada),NEGATIVE,21,Night,0,11
568775130505207809,negative,1.0,Can't Tell,1.0,Delta,,NYYash,,0,"@JetBlue Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",,2015-02-20 06:12:13-08:00,"New York City, NY",Atlantic Time (Canada),NEGATIVE,6,Morning,0,15
568806118660673536,negative,1.0,Can't Tell,0.3404,United,,katieclaytonn,,0,"@united yea, a refund. Your airline ruined our trip.",,2015-02-20 08:15:21-08:00,,Central Time (US & Canada),NEGATIVE,8,Morning,0,9
570291091204919297,neutral,0.6593,,0.0,US Airways,,pinkgolftees,,0,@USAirways that is certainly not the impression she's under.,,2015-02-24 10:36:06-08:00,"Denver, CO",Mountain Time (US & Canada),NEGATIVE,10,Morning,0,9
568531187481706496,neutral,1.0,,,Southwest,,livvyports16,,1,@SouthwestAir is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,,2015-02-19 14:02:52-08:00,,,NEGATIVE,14,Afternoon,1,24
568527393754738688,neutral,1.0,,,United,,ada_dog,,0,@united @NTrustOpen can i go  #GolfUnited,,2015-02-19 13:47:48-08:00,,,NEGATIVE,13,Afternoon,1,6
569674294411669504,negative,0.6991,Flight Booking Problems,0.6991,American,,galen_emery,,0,"@AmericanAir looks like I have. Best I can hope for I guess. It's on us air, so I don't think I'll get miles on Alaska. Which sucks.",,2015-02-22 17:45:10-08:00,"Seattle, WA",Pacific Time (US & Canada),NEGATIVE,17,Evening,0,27
569675668524441600,neutral,1.0,,,Southwest,,BradMcMorris,,0,@SouthwestAir want go from New Orleans houston see my dad at md anderson can you help me out,,2015-02-22 17:50:38-08:00,"Colyell, Louisiana",Central Time (US & Canada),POSITIVE,17,Evening,0,18
568160713170149376,positive,0.6705,,0.0,US Airways,,Jeffrey_Hurley,,0,@USAirways thanks for giving away my seat. Another fine job! http://t.co/r7ibqr4CYd,"[35.22123472, -80.93287633]",2015-02-18 13:30:44-08:00,"Winston Salem, NC",Eastern Time (US & Canada),POSITIVE,13,Afternoon,0,11
570252044528959488,neutral,1.0,,,Delta,,MyCustoAdvocate,,0,@JetBlue Airline trouble this winter &amp; not getting good customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,2015-02-24 08:00:56-08:00,"Miami, New York, Boston",,NEGATIVE,8,Morning,0,18
568964945259466752,positive,0.6596,,,Delta,,farms122,,0,@JetBlue thanks!!,,2015-02-20 18:46:28-08:00,,Eastern Time (US & Canada),POSITIVE,18,Evening,0,2
569960248548593665,negative,1.0,Bad Flight,0.7093,Southwest,,RI_Mom,,0,@SouthwestAir why do you let one person board with early bird and save seats for entire party? #notcool #flight2149,,2015-02-23 12:41:27-08:00,,Eastern Time (US & Canada),NEGATIVE,12,Afternoon,2,19
569271561481531392,neutral,0.6651,,0.0,United,,BekeAbe,,0,@united can I get your service desk # at IAD?,,2015-02-21 15:04:51-08:00,Gooner,Eastern Time (US & Canada),NEGATIVE,15,Afternoon,1,10
570244951914782721,positive,0.6429,,0.0,Delta,,PaulParz,,0,"@JetBlue you don't need to cut services, charge more and give a better flying experience. That's why I use jet blue in the first place",,2015-02-24 07:32:45-08:00,,,POSITIVE,7,Morning,0,25
568558887290441728,negative,1.0,Bad Flight,0.6990000000000001,Delta,,superhilarious,,0,@JetBlue :/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,,2015-02-19 15:52:56-08:00,,Central Time (US & Canada),NEGATIVE,15,Afternoon,0,26
569982023667838979,neutral,1.0,,,Southwest,,Soldier_Gomez,,0,@SouthwestAir How many tickets are left?,,2015-02-23 14:07:58-08:00,Las Vegas,Arizona,NEGATIVE,14,Afternoon,0,6
568392783922372608,positive,0.6871,,,Virgin America,,quackling,,0,@VirginAmerica that doesn't look to fat to me! It looks yummy!,,2015-02-19 04:52:54-08:00,"Birmingham, Michigan",,POSITIVE,4,Night,0,11
570079755560595456,negative,0.6648,Cancelled Flight,0.6648,American,,SarahFoglia,,0,@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,,2015-02-23 20:36:19-08:00,"Tampa, Florida",Quito,NEGATIVE,20,Evening,0,22
569607661655715841,negative,1.0,Cancelled Flight,1.0,American,,0veranalyser,,0,"@AmericanAir flights been Cancelled Flightled, can't get through to the desk and nothing showing online under my reservation - what do I do?",,2015-02-22 13:20:23-08:00,,Perth,NEGATIVE,13,Afternoon,0,23
569608141689753600,negative,1.0,Customer Service Issue,1.0,US Airways,,jakejrssherry,,0,@USAirways the ads on your phone systems when waiting for a rep is the most annoying thing ever especially when waiting for over 10 mins...,,2015-02-22 13:22:18-08:00,,Atlantic Time (Canada),NEGATIVE,13,Afternoon,0,25
568795139512127488,positive,1.0,,,Virgin America,,JayRockerz,,0,.@VirginAmerica They were very understanding and helped me out.  Thx! #Comps,,2015-02-20 07:31:43-08:00,"39.149054,  -77.273589",Eastern Time (US & Canada),POSITIVE,7,Morning,1,11
569621047353450496,negative,1.0,Late Flight,1.0,Delta,,JunkyardFiegs,,0,@JetBlue Third straight time that my flight has been delayed flying with you guys. This will be my last trip with you.,"[42.40805407, -88.62699707]",2015-02-22 14:13:35-08:00,,Central Time (US & Canada),NEGATIVE,14,Afternoon,0,22
569729072697352192,negative,1.0,Customer Service Issue,0.6533,US Airways,,CourtneyyKay,,0,@USAirways it still says that I can't check into my flight because the information is incorrect but everything is entered correctly,,2015-02-22 21:22:50-08:00,Michigan ➡️ Florida,Eastern Time (US & Canada),POSITIVE,21,Night,0,21
569177868221202432,positive,1.0,,,Delta,,jaredmooreski,,0,@JetBlue ok thank you for the quick response JetBlue still the best comp,,2015-02-21 08:52:33-08:00,,,POSITIVE,8,Morning,0,13
569595595754639360,negative,1.0,Customer Service Issue,0.648,American,,SchrierCar,,0,"@AmericanAir no hold times, just disconnections.   There is no excuse for that",,2015-02-22 12:32:27-08:00,,,NEGATIVE,12,Afternoon,0,12
568539903979446272,negative,1.0,Customer Service Issue,0.68,Southwest,,TyMcNeely,,0,"@SouthwestAir Problem is, I wasn't issued a position until today at the gate. And no option to upgrade. Not good when you're 6'4.",,2015-02-19 14:37:30-08:00,"Austin, TX",Central Time (US & Canada),NEGATIVE,14,Afternoon,0,23
570236690637459456,positive,1.0,,,American,,JohnCFitness,,0,@AmericanAir simply amazing. Smiles for miles.Thank u for my upgrade tomorrow for ORD.We are spending a lot of time together next few weeks!,,2015-02-24 06:59:56-08:00,World Wide.,Pacific Time (US & Canada),POSITIVE,6,Morning,0,23
570203037823836160,negative,1.0,Can't Tell,0.6617,US Airways,,eatmyshorts2263,,0,"@USAirways @united two broken airplanes, two days Late Flightr and I'm stranded after a funeral and missing out on my last semester of #college. 👍",,2015-02-24 04:46:12-08:00,Carmen SanDiego,Eastern Time (US & Canada),NEGATIVE,4,Night,1,25
567855788699607040,neutral,0.6429,,0.0,US Airways,,unpredictaylor,,0,@USAirways I just hope that pilot had a good day off,,2015-02-17 17:19:04-08:00,,Atlantic Time (Canada),POSITIVE,17,Evening,0,11
568803679018491904,negative,0.6875,Late Flight,0.6875,United,,josephpwilson,,0,.@united Nope - had to rebook through Houston so I could get to Amarillo before 11pm. Stuck in SFO for four hours.,,2015-02-20 08:05:39-08:00,"San Francisco, CA",,NEGATIVE,8,Morning,0,22
568987648691449857,positive,0.6907,,,United,,GoALDE,,0,@united No thanks.  Took care of it when I called,,2015-02-20 20:16:41-08:00,Wisconsin to Worldwide,Central Time (US & Canada),NEGATIVE,20,Evening,0,10
567856486950576128,negative,1.0,Customer Service Issue,0.6701,US Airways,,MelJintheUSA,,0,"@USAirways I'm on the flight, finally in the air. Not enough food to feed customers. No movie or entertainment on a 5 hr flight.",,2015-02-17 17:21:51-08:00,,Eastern Time (US & Canada),NEGATIVE,17,Evening,0,24
568964974611193858,negative,1.0,Cancelled Flight,0.657,United,,Snow4meErika,,2,"@united first you lost all my bags, now you Cancelled Flight my flight home. 30 min wait to talk to somebody #poorservice #notgoodenough",,2015-02-20 18:46:35-08:00,,,NEGATIVE,18,Evening,2,23
567729135733465088,negative,1.0,Customer Service Issue,0.6275,US Airways,,itsjustdoc,,0,@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!,,2015-02-17 08:55:48-08:00,Ohio,Quito,NEGATIVE,8,Morning,0,23
569664787946164224,negative,1.0,Can't Tell,0.6613,American,,vickie_frisbie,,0,@AmericanAir we are through. I can quit you. I am. The nonsense &amp; lies are a colossal infringement you can no longer get away with,,2015-02-22 17:07:23-08:00,"Dallas, Texas",Mountain Time (US & Canada),NEGATIVE,17,Evening,0,25
569594402114392064,negative,0.7021,Late Flight,0.7021,American,,JasonPeppel,,0,@AmericanAir what are my chances of making a connection to El Paso (AA504) with DFW from SAT (AA200) delayed 30 minutes?,,2015-02-22 12:27:42-08:00,,,NEGATIVE,12,Afternoon,0,21
570268646544510976,negative,1.0,Flight Attendant Complaints,0.3475,American,,weezerandburnie,,0,@AmericanAir It is now going to be reported to the police due to the sexual assult sad that you didn't care,,2015-02-24 09:06:55-08:00,Belle MO,,NEGATIVE,9,Morning,0,21
568570905690898432,negative,1.0,longlines,0.6632,United,,MeYoItsMe,,0,@united 40+ minutes waiting at the gate for the broken jetway. Different gate maybe?,,2015-02-19 16:40:42-08:00,,,NEGATIVE,16,Afternoon,0,14
569846963350454272,negative,1.0,Customer Service Issue,0.3487,American,,HaileyUrban,,0,@AmericanAir a confirmed flight. I'm so done! Thanks for nothing!,,2015-02-23 05:11:17-08:00,,Alaska,POSITIVE,5,Morning,0,10
569489006955769856,negative,1.0,Flight Booking Problems,0.6308,US Airways,,scottcullen,,0,@USAirways took me 4+ hours to book flights yesterday due to system errors between you and @AmericanAir. paid $320 extra due to time lapse,,2015-02-22 05:28:54-08:00,,Quito,NEGATIVE,5,Morning,0,24
570006301968867328,negative,1.0,Can't Tell,1.0,American,,PhilipStafford,,0,@AmericanAir crew did the best they could but it was out of their control. You only get one chance of a honeymoon &amp; you failed miserably,,2015-02-23 15:44:27-08:00,"Tampa, Florida",,NEGATIVE,15,Afternoon,0,26
569624909501984768,negative,1.0,Bad Flight,0.6508,United,,mathardin,,0,@united I'd rather spend two days in the back seat of a Volkswagen than two hours on your plane! #disgruntled #whatacluster,,2015-02-22 14:28:56-08:00,Corpus Christi,,NEGATIVE,14,Afternoon,2,21
570084632999428096,negative,0.6988,Customer Service Issue,0.6988,Delta,,marcmansfield,,0,@JetBlue I spent an hour on the phone with customer service only to find out that they can't help. Need help with family pooling asap.,,2015-02-23 20:55:42-08:00,,,NEGATIVE,20,Evening,0,25
568085636592349184,negative,1.0,Late Flight,0.6701,United,,barneykelley,,0,@united There is no excuse for leaving a minor to spend the night sobbing (9 hours) in a plastic chair. UA's actions? Terrible. # united,,2015-02-18 08:32:24-08:00,"New Canaan, Ct",,NEGATIVE,8,Morning,1,25
568511755040657409,negative,1.0,Customer Service Issue,0.6581,Virgin America,,richeyvicious,,0,"@VirginAmerica I spoke with a representative that offered no solution, I am a loyal customer who flies on @VirginAtlantic as well",,2015-02-19 12:45:39-08:00,"LES, NYC",,NEGATIVE,12,Afternoon,0,21
567814094678675458,negative,0.6484,Flight Booking Problems,0.3297,United,,super_marek,,4,@united @gg8929 so why did you Cancelled Flight tickets for thousands of people when you didn't like the exchange rate? #doublestandards,,2015-02-17 14:33:24-08:00,between Warsaw and London,London,NEGATIVE,14,Afternoon,1,21
568784615877574656,positive,0.3685,,0.0,Southwest,,carlostopeca,,0,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,,2015-02-20 06:49:54-08:00,,,POSITIVE,6,Morning,0,27
569502753694691328,negative,1.0,Customer Service Issue,1.0,Southwest,,JayWogi,,0,@SouthwestAir looks like you are up and running for the day. Still can't get through on the phone. Can you follow so I can dm you my info,,2015-02-22 06:23:31-08:00,"Houston, Texas",Central Time (US & Canada),NEGATIVE,6,Morning,0,28
570092210466611200,negative,1.0,Flight Booking Problems,0.6527,American,,Onna_Del_Rey,,0,"@AmericanAir your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?",,2015-02-23 21:25:49-08:00,"Cincity, ❤️hio",Eastern Time (US & Canada),NEGATIVE,21,Night,0,20
569143946930196483,negative,1.0,Cancelled Flight,1.0,Southwest,,slimbucks23,,0,@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.,,2015-02-21 06:37:45-08:00,"Columbus, Ohio",,NEGATIVE,6,Morning,0,16
567903883047088128,negative,1.0,Damaged Luggage,0.7113,Delta,,michaelhakimkan,,0,"@JetBlue ripped my suitcase. I then was yelled at with attitude from Geraldine, your employee at the baggage center.Worst airline= #jetblue",,2015-02-17 20:30:11-08:00,,,NEGATIVE,20,Evening,1,21
568725453831315456,negative,1.0,Lost Luggage,1.0,United,,dstamberg,,0,@united what is going on with baggage claim in Newark!#tiredandwanttogohome,,2015-02-20 02:54:49-08:00,,,NEGATIVE,2,Night,1,10
570009008817500160,negative,1.0,Customer Service Issue,1.0,American,,ollypop15,,0,@AmericanAir I bought a plane ticket 2 months ago and still haven't received my flight info and ticket in my email when it will come?,,2015-02-23 15:55:12-08:00,,,NEGATIVE,15,Afternoon,0,25
567875699056467968,negative,1.0,Late Flight,0.6667,US Airways,,husainhaqqani,,1,@USAirways I'm sure you don't but question still remains why we only found out at 8.20 that crew won't come before 9.50 for 8.10 flt. Tks.,,2015-02-17 18:38:11-08:00,"Washington, DC",Eastern Time (US & Canada),NEGATIVE,18,Evening,0,26
570285904809598977,positive,1.0,,,Virgin America,,sjespers,,0,@VirginAmerica Thanks!,,2015-02-24 10:15:29-08:00,"San Francisco, CA",Pacific Time (US & Canada),POSITIVE,10,Morning,0,2
570043591927537664,negative,0.6749,Customer Service Issue,0.6749,American,,Amrutafrika,,0,@AmericanAir how do you refuse a customer who is willing to pay to upgrade when half of your first class is empty,,2015-02-23 18:12:37-08:00,,,NEGATIVE,18,Evening,0,22
569272664344428545,negative,1.0,Customer Service Issue,1.0,United,,Keels2515,,0,@united rep wouldn't rebook. This is such a waste of time and poor communication,,2015-02-21 15:09:14-08:00,"Raleigh, NC",Eastern Time (US & Canada),NEGATIVE,15,Afternoon,0,14
570291813912858625,negative,1.0,Can't Tell,0.7071,United,,Guggero,,0,"@united thats weak. See ya 👋
Hey @VirginAmerica !!",,2015-02-24 10:38:58-08:00,NYC,Eastern Time (US & Canada),NEGATIVE,10,Morning,0,9
569722230340333569,neutral,1.0,,,United,,gochrisgo,,0,@united How do I get through @TSA to finally board UA 1534?,,2015-02-22 20:55:39-08:00,"Brooklyn, NY",Eastern Time (US & Canada),NEGATIVE,20,Evening,0,12
569944514137362432,negative,1.0,Bad Flight,1.0,US Airways,,thomashoward88,,0,"@USAirways US 728 then lost ground power three different times. Not only grounded endlessly; now without air, lights, entertainment.",,2015-02-23 11:38:55-08:00,,,NEGATIVE,11,Morning,0,19
